"loan_amnt","term","int_rate","emp_length","home_ownership","annual_inc","purpose","addr_state","dti","delinq_2yrs","revol_util","total_acc","bad_loan","longest_credit_length","verification_status"
8500,"36 months",7.62,10,"MORTGAGE",120000.0,"major_purchase","SC",16.34,0,26.8,28,0,12,"not verified"
11000,"36 months",12.35,10,"MORTGAGE",60000.0,"debt_consolidation","CA",18.36,1,36.800000000000004,26,0,15,"verified"
6000,"36 months",13.05,8,"MORTGAGE",42000.0,"debt_consolidation","OH",6.17,0,51.90000000000001,11,0,10,"not verified"
6000,"36 months",18.25,10,"RENT",80000.0,"debt_consolidation","OH",19.1,0,98.6,19,0,14,"verified"
10375,"36 months",17.56,7,"RENT",60000.0,"debt_consolidation","UT",6.18,0,37.4,10,0,11,"verified"
25000,"36 months",17.56,1,"RENT",160000.0,"debt_consolidation","DE",10.040000000000001,0,85.5,35,0,10,"verified"
15000,"36 months",9.71,5,"MORTGAGE",90000.0,"debt_consolidation","FL",12.8,0,56.7,32,0,16,"not verified"
17600,"60 months",21.6,7,"RENT",71000.0,"debt_consolidation","CA",8.59,0,26.3,21,1,13,"verified"
10800,"60 months",22.200000000000003,6,"MORTGAGE",50000.0,"other","FL",18.19,1,55.800000000000004,26,1,10,"verified"
15075,"60 months",24.080000000000002,7,"RENT",45000.0,"debt_consolidation","NY",14.83,0,65.3,17,0,31,"verified"
6000,"36 months",15.88,4,"RENT",40000.0,"debt_consolidation","FL",17.900000000000002,0,21.3,12,1,3,"not verified"
10000,"36 months",10.64,10,"MORTGAGE",39000.0,"debt_consolidation","MN",25.82,0,64.2,22,0,8,"verified"
20000,"60 months",15.88,10,"RENT",47000.0,"debt_consolidation","OR",15.27,0,84.80000000000001,27,0,22,"verified"
9275,"36 months",12.35,3,"RENT",83600.0,"credit_card","NY",3.85,0,74.5,13,0,11,"not verified"
8500,"36 months",15.88,1,"MORTGAGE",26000.0,"debt_consolidation","IN",13.15,0,88.0,15,1,11,"not verified"
5000,"36 months",14.33,10,"MORTGAGE",43000.0,"debt_consolidation","AL",23.16,0,74.4,14,0,10,"verified"
15000,"36 months",17.56,10,"RENT",45000.0,"credit_card","MI",13.07,0,48.300000000000004,31,0,24,"not verified"
12000,"36 months",11.55,7,"MORTGAGE",35000.0,"credit_card","PA",29.38,0,54.800000000000004,11,0,11,"verified"
4800,"36 months",14.33,10,"OWN",52000.0,"debt_consolidation","CO",12.65,1,46.90000000000001,36,0,17,"verified"
12000,"36 months",7.62,10,"MORTGAGE",102000.0,"home_improvement","NJ",6.5200000000000005,1,17.7,31,0,17,"verified"
16375,"60 months",23.5,6,"RENT",62000.0,"debt_consolidation","FL",22.61,0,92.7,23,0,11,"verified"
22000,"36 months",11.55,10,"RENT",50000.0,"debt_consolidation","CA",12.05,0,45.40000000000001,40,0,15,"verified"
32000,"60 months",24.5,10,"MORTGAGE",156000.0,"credit_card","CO",17.580000000000002,1,61.40000000000001,32,0,12,"verified"
11200,"36 months",10.64,2,"RENT",100000.0,"debt_consolidation","OH",6.8900000000000015,0,29.8,10,0,5,"not verified"
15000,"36 months",18.85,10,"MORTGAGE",130000.0,"debt_consolidation","NH",18.75,0,94.4,47,1,15,"verified"
5000,"36 months",10.64,7,"MORTGAGE",75000.0,"debt_consolidation","PA",18.34,1,58.300000000000004,42,1,13,"not verified"
6000,"36 months",12.35,10,"RENT",56000.0,"debt_consolidation","CA",15.32,0,34.2,22,0,28,"verified"
14000,"36 months",9.71,8,"MORTGAGE",150000.0,"credit_card","VA",13.92,0,85.10000000000001,40,0,28,"not verified"
5000,"36 months",22.200000000000003,9,"RENT",130000.0,"vacation","CA",8.21,0,34.5,36,0,9,"not verified"
22325,"60 months",24.89,10,"RENT",50000.0,"debt_consolidation","IL",28.46,0,53.800000000000004,25,1,20,"verified"
10000,"36 months",15.88,10,"MORTGAGE",75000.0,"other","KS",4.16,3,55.90000000000001,21,1,19,"not verified"
16000,"36 months",15.22,10,"MORTGAGE",92000.0,"debt_consolidation","WA",12.5,1,84.2,16,0,29,"not verified"
12000,"36 months",10.64,4,"MORTGAGE",100156.0,"debt_consolidation","TX",5.86,0,54.2,22,0,12,"not verified"
15000,"36 months",15.22,1,"MORTGAGE",100000.0,"debt_consolidation","TX",6.83,0,71.0,21,0,7,"verified"
6625,"36 months",13.05,6,"MORTGAGE",55000.0,"debt_consolidation","CA",12.5,0,70.2,11,0,5,"verified"
6000,"36 months",10.64,4,"OWN",55600.0,"car","MN",20.5,0,50.0,32,0,14,"verified"
21000,"60 months",12.35,3,"MORTGAGE",130000.0,"debt_consolidation","CO",20.59,0,63.2,22,0,14,"verified"
13000,"36 months",10.64,7,"RENT",45000.0,"debt_consolidation","GA",21.01,1,54.1,28,0,23,"not verified"
15000,"36 months",11.55,2,"RENT",98000.0,"debt_consolidation","GA",10.59,0,46.800000000000004,28,0,14,"verified"
1200,"60 months",25.28,6,"MORTGAGE",55000.0,"medical","IL",16.12,0,56.1,17,0,10,"verified"
12000,"36 months",20.31,10,"OWN",50000.0,"other","FL",31.87,0,62.2,26,0,15,"verified"
15000,"36 months",9.71,10,"OWN",40100.0,"debt_consolidation","MI",21.91,0,69.9,15,0,24,"not verified"
15000,"36 months",20.8,4,"OWN",40000.0,"debt_consolidation","CA",14.58,1,88.9,23,0,11,"not verified"
24000,"36 months",8.9,8,"MORTGAGE",165000.0,"debt_consolidation","SC",23.55,0,95.4,22,0,18,"verified"
3000,"36 months",23.5,6,"RENT",22500.0,"debt_consolidation","NY",6.5600000000000005,0,71.2,4,1,4,"not verified"
8000,"36 months",14.33,5,"RENT",55000.0,"debt_consolidation","FL",16.91,0,68.3,27,0,11,"not verified"
6000,"60 months",24.5,10,"RENT",58000.0,"moving","NC",11.71,0,57.7,32,1,13,"verified"
8050,"60 months",24.5,10,"RENT",76000.0,"debt_consolidation","CA",13.14,0,41.7,29,0,14,"verified"
9750,"36 months",18.25,10,"OWN",42000.0,"car","NY",18.11,0,65.9,10,0,15,"not verified"
12800,"60 months",23.5,10,"MORTGAGE",103000.0,"debt_consolidation","AZ",7.48,2,74.2,32,0,17,"verified"
10000,"36 months",18.85,3,"RENT",37000.0,"credit_card","FL",16.12,0,76.60000000000001,22,0,12,"not verified"
8000,"36 months",13.68,4,"RENT",55000.0,"other","TX",0.5,0,5.800000000000002,9,1,42,"verified"
6300,"36 months",15.22,10,"RENT",24000.0,"credit_card","OH",9.65,0,24.8,21,1,12,"not verified"
10375,"36 months",12.35,,"MORTGAGE",32000.0,"debt_consolidation","IL",27.86,0,66.10000000000001,33,1,40,"verified"
9000,"36 months",8.9,9,"MORTGAGE",55000.0,"debt_consolidation","CO",17.93,0,38.800000000000004,40,0,12,"not verified"
18000,"60 months",15.22,7,"RENT",48000.0,"debt_consolidation","NY",16.1,0,61.300000000000004,33,1,33,"verified"
16750,"60 months",13.68,10,"RENT",38552.0,"credit_card","NJ",14.66,0,49.90000000000001,16,1,19,"verified"
14000,"36 months",15.22,0,"MORTGAGE",160000.0,"debt_consolidation","CA",5.33,0,78.60000000000001,32,0,15,"verified"
7000,"36 months",17.56,1,"RENT",88000.0,"debt_consolidation","FL",14.9,0,62.800000000000004,13,0,13,"verified"
1500,"36 months",16.78,10,"MORTGAGE",72000.0,"credit_card","WA",12.73,0,73.4,27,0,17,"verified"
18000,"36 months",12.35,10,"OWN",71420.0,"debt_consolidation","WA",25.71,0,65.10000000000001,31,0,35,"verified"
9000,"36 months",6.03,10,"MORTGAGE",45000.0,"major_purchase","NV",6.69,1,1.4,16,0,16,"not verified"
15000,"36 months",18.25,10,"MORTGAGE",70000.0,"debt_consolidation","CA",16.7,3,77.10000000000001,27,0,20,"verified"
13000,"36 months",15.88,2,"RENT",55000.0,"credit_card","CA",21.37,1,90.3,40,0,12,"not verified"
25000,"36 months",7.9,3,"MORTGAGE",97210.0,"debt_consolidation","MD",12.3,0,49.5,23,0,13,"verified"
6400,"36 months",18.85,5,"RENT",27000.0,"debt_consolidation","MT",12.84,0,72.4,8,0,14,"not verified"
24375,"60 months",15.22,7,"MORTGAGE",54168.0,"credit_card","WA",21.71,0,60.90000000000001,21,1,20,"verified"
17000,"36 months",20.8,0,"RENT",70000.0,"debt_consolidation","MO",22.8,0,71.3,31,0,19,"verified"
21000,"36 months",16.78,8,"RENT",101000.0,"debt_consolidation","NC",22.91,0,54.300000000000004,34,0,15,"verified"
24000,"36 months",6.03,10,"MORTGAGE",72000.0,"credit_card","WA",13.82,0,73.5,21,0,41,"verified"
17000,"36 months",16.78,0,"RENT",65000.0,"credit_card","MD",11.76,0,77.0,23,0,9,"verified"
5000,"36 months",10.64,,"RENT",25000.0,"credit_card","FL",9.02,0,38.5,13,0,12,"verified"
30000,"60 months",24.080000000000002,3,"OWN",91600.0,"home_improvement","OR",17.02,0,73.60000000000001,18,0,12,"verified"
5000,"36 months",11.55,0,"MORTGAGE",40000.0,"credit_card","TN",22.62,0,82.10000000000001,21,0,19,"verified"
18000,"36 months",9.71,7,"MORTGAGE",43000.0,"debt_consolidation","FL",26.76,1,80.4,31,0,38,"verified"
8500,"36 months",18.85,7,"RENT",35000.0,"debt_consolidation","OR",9.09,0,49.0,24,0,18,"not verified"
14125,"36 months",9.71,7,"MORTGAGE",60000.0,"debt_consolidation","LA",20.54,0,55.0,33,0,28,"verified"
8200,"36 months",12.35,10,"MORTGAGE",51264.0,"debt_consolidation","AZ",18.91,0,69.4,23,0,20,"verified"
16000,"36 months",16.78,0,"MORTGAGE",60000.0,"debt_consolidation","VA",17.46,1,73.10000000000001,45,0,17,"verified"
24000,"60 months",15.22,2,"MORTGAGE",125000.0,"debt_consolidation","FL",10.540000000000001,1,78.7,34,0,16,"verified"
16000,"36 months",18.85,10,"MORTGAGE",80000.0,"credit_card","AR",15.81,1,86.80000000000001,37,0,12,"not verified"
5175,"36 months",15.88,4,"MORTGAGE",65000.0,"home_improvement","AL",27.560000000000002,1,58.90000000000001,48,1,25,"verified"
11000,"36 months",15.22,6,"MORTGAGE",55000.0,"credit_card","MI",15.860000000000001,0,43.6,23,0,9,"not verified"
12000,"60 months",19.52,3,"RENT",80000.0,"credit_card","NY",17.92,0,80.9,25,0,8,"verified"
14000,"36 months",12.35,1,"OWN",60000.0,"credit_card","TN",10.26,0,66.3,12,1,12,"not verified"
9000,"36 months",6.62,2,"RENT",70000.0,"debt_consolidation","TX",21.01,0,21.3,17,0,10,"not verified"
25450,"36 months",15.22,4,"RENT",74000.0,"debt_consolidation","WA",20.95,0,83.4,26,0,12,"verified"
15000,"36 months",10.64,10,"MORTGAGE",82000.0,"debt_consolidation","FL",9.85,0,76.7,20,0,9,"verified"
18000,"36 months",13.68,10,"RENT",80000.0,"major_purchase","SC",13.700000000000001,0,92.7,15,0,13,"not verified"
1400,"36 months",17.56,,"RENT",9025.0,"credit_card","PA",10.370000000000001,0,37.6,10,0,22,"verified"
15000,"60 months",22.700000000000003,4,"RENT",65000.0,"house","NY",3.62,0,53.0,10,0,7,"verified"
16000,"60 months",10.64,6,"MORTGAGE",55000.0,"debt_consolidation","KY",21.07,0,34.7,33,0,12,"verified"
10000,"60 months",20.31,6,"RENT",63000.0,"credit_card","MN",11.98,0,91.0,24,0,16,"verified"
12000,"60 months",16.78,3,"OWN",130000.0,"debt_consolidation","MD",13.52,0,75.0,61,0,21,"verified"
13000,"36 months",17.56,10,"MORTGAGE",55000.0,"debt_consolidation","CT",24.61,0,40.6,31,1,10,"verified"
8000,"36 months",12.35,2,"MORTGAGE",65000.0,"credit_card","NJ",16.89,0,86.4,14,1,5,"not verified"
30750,"36 months",22.200000000000003,4,"RENT",100000.0,"wedding","VA",15.47,0,42.5,11,0,4,"verified"
32000,"60 months",26.060000000000002,10,"MORTGAGE",400000.0,"small_business","IN",6.0600000000000005,0,60.2,29,1,30,"verified"
29100,"60 months",19.52,10,"RENT",65000.0,"debt_consolidation","CA",25.03,0,51.2,23,0,24,"verified"
19125,"36 months",6.62,10,"MORTGAGE",43000.0,"debt_consolidation","OR",20.37,0,41.5,40,0,14,"verified"
6400,"60 months",16.78,0,"RENT",48000.0,"debt_consolidation","MA",5.05,0,44.40000000000001,26,1,18,"verified"
28500,"36 months",12.35,5,"MORTGAGE",215000.0,"debt_consolidation","PA",7.4,0,69.10000000000001,15,0,23,"verified"
35000,"60 months",21.6,10,"MORTGAGE",350000.0,"credit_card","NY",5.08,0,72.60000000000001,33,0,12,"verified"
7000,"36 months",6.03,,"RENT",40000.0,"home_improvement","CA",22.77,0,7.800000000000002,17,0,13,"verified"
19800,"36 months",9.71,2,"MORTGAGE",62302.32,"credit_card","CA",25.1,0,60.6,26,0,19,"verified"
14600,"60 months",24.89,,"RENT",44412.0,"small_business","FL",12.97,0,61.300000000000004,8,1,12,"verified"
28000,"36 months",9.71,10,"MORTGAGE",105000.0,"credit_card","IL",11.92,0,50.0,48,0,17,"verified"
15000,"36 months",13.68,3,"RENT",230000.0,"wedding","NY",8.58,0,39.7,28,0,12,"verified"
25000,"60 months",15.88,1,"RENT",86000.0,"debt_consolidation","MI",12.950000000000001,0,54.5,18,1,17,"verified"
16000,"36 months",10.64,2,"MORTGAGE",80000.0,"debt_consolidation","KY",18.35,0,51.7,22,1,12,"verified"
15000,"60 months",14.33,10,"MORTGAGE",71000.0,"debt_consolidation","CA",28.830000000000002,0,46.300000000000004,39,0,16,"verified"
24000,"60 months",26.060000000000002,10,"MORTGAGE",86000.0,"debt_consolidation","MD",18.28,0,70.7,42,0,20,"verified"
14000,"36 months",13.68,10,"MORTGAGE",98000.0,"debt_consolidation","WA",8.47,0,73.4,38,0,20,"verified"
23675,"60 months",11.55,5,"MORTGAGE",150000.0,"debt_consolidation","NY",21.59,0,72.5,36,1,30,"verified"
5000,"36 months",10.64,5,"RENT",36000.0,"debt_consolidation","NC",12.07,0,39.90000000000001,14,0,13,"not verified"
10000,"36 months",13.68,5,"RENT",65000.0,"debt_consolidation","IL",16.080000000000002,0,36.9,46,0,14,"verified"
15000,"36 months",9.71,10,"MORTGAGE",40000.0,"debt_consolidation","IL",21.48,0,69.60000000000001,18,1,19,"not verified"
15000,"36 months",21.6,2,"RENT",101800.0,"debt_consolidation","CA",15.01,0,65.60000000000001,54,0,27,"verified"
6500,"36 months",7.62,,"MORTGAGE",33894.0,"debt_consolidation","KY",13.38,0,23.3,18,0,25,"verified"
19600,"60 months",15.22,10,"MORTGAGE",80000.0,"home_improvement","CA",7.800000000000001,0,26.900000000000002,38,0,18,"verified"
15000,"36 months",13.68,10,"MORTGAGE",90000.0,"debt_consolidation","IL",4.92,0,66.3,18,0,15,"verified"
8325,"36 months",16.78,2,"MORTGAGE",120000.0,"small_business","MI",18.27,0,0.0,44,0,14,"verified"
18000,"36 months",9.71,3,"RENT",95000.0,"house","NJ",8.44,0,53.7,9,0,6,"not verified"
15600,"36 months",10.64,5,"MORTGAGE",65000.0,"debt_consolidation","LA",16.32,0,65.8,23,0,12,"verified"
4000,"36 months",17.56,9,"RENT",62000.0,"credit_card","IN",14.32,0,76.9,26,0,11,"not verified"
6000,"36 months",15.22,3,"MORTGAGE",101000.0,"debt_consolidation","IL",28.11,0,80.4,14,0,15,"not verified"
4125,"36 months",19.52,6,"RENT",38000.0,"moving","CA",5.08,0,22.3,13,0,14,"not verified"
9950,"36 months",17.56,10,"MORTGAGE",49000.0,"debt_consolidation","TN",19.81,0,47.6,34,0,16,"not verified"
5600,"36 months",16.78,3,"RENT",19000.0,"vacation","CA",20.02,0,41.2,20,1,8,"not verified"
4575,"36 months",10.64,10,"MORTGAGE",26000.0,"credit_card","OH",3.74,0,37.0,6,0,21,"not verified"
16000,"36 months",13.05,10,"OWN",156000.0,"credit_card","AL",22.32,0,81.0,63,0,17,"verified"
12000,"60 months",20.31,10,"RENT",46800.0,"debt_consolidation","FL",16.79,1,49.800000000000004,23,1,17,"verified"
14000,"36 months",19.52,5,"RENT",40809.0,"debt_consolidation","CA",14.290000000000001,0,90.1,11,0,7,"not verified"
16800,"60 months",15.88,10,"MORTGAGE",50000.0,"debt_consolidation","IL",26.18,0,78.10000000000001,36,0,15,"verified"
25000,"36 months",20.31,10,"RENT",100000.0,"debt_consolidation","CA",17.94,0,91.2,28,0,10,"verified"
15000,"36 months",10.64,10,"RENT",48181.0,"credit_card","TX",16.69,0,59.300000000000004,21,0,23,"not verified"
16000,"36 months",13.05,7,"RENT",62000.0,"credit_card","CA",26.67,0,67.8,32,0,11,"verified"
15000,"60 months",16.78,3,"OWN",48000.0,"other","NY",1.5,1,8.1,24,0,12,"verified"
25475,"60 months",24.89,4,"MORTGAGE",65000.0,"small_business","FL",22.32,0,78.4,23,0,8,"verified"
5125,"36 months",13.68,,"MORTGAGE",84400.0,"debt_consolidation","TX",2.86,0,90.5,24,0,27,"verified"
4950,"36 months",14.33,3,"RENT",35000.0,"credit_card","FL",9.290000000000001,0,49.1,9,1,10,"not verified"
11000,"36 months",13.05,10,"MORTGAGE",45000.0,"debt_consolidation","FL",15.200000000000001,0,78.30000000000001,9,0,12,"not verified"
18000,"36 months",16.78,2,"RENT",57000.0,"debt_consolidation","CA",27.14,0,75.9,20,1,15,"not verified"
9000,"36 months",14.33,4,"RENT",55000.0,"debt_consolidation","NY",4.63,1,28.3,11,1,6,"not verified"
9000,"36 months",12.35,10,"OWN",30000.0,"credit_card","GA",21.080000000000002,0,65.2,17,0,11,"verified"
4800,"36 months",12.35,1,"MORTGAGE",88500.0,"debt_consolidation","MN",25.86,0,80.30000000000001,50,0,21,"not verified"
20000,"60 months",12.35,0,"MORTGAGE",80000.0,"debt_consolidation","FL",13.08,0,60.5,16,0,17,"verified"
18825,"36 months",15.22,3,"OWN",107000.0,"small_business","GA",7.54,0,49.1,11,0,7,"verified"
10000,"36 months",19.52,7,"RENT",130000.0,"credit_card","NV",11.23,0,43.800000000000004,17,0,7,"not verified"
23725,"36 months",13.68,6,"RENT",54000.0,"debt_consolidation","TX",20.36,0,73.2,23,0,13,"verified"
21200,"60 months",15.22,10,"MORTGAGE",48000.0,"debt_consolidation","CA",28.48,0,66.7,34,0,19,"verified"
7000,"36 months",18.25,3,"RENT",55296.0,"debt_consolidation","NM",21.75,0,42.90000000000001,23,1,10,"not verified"
12000,"36 months",15.22,10,"MORTGAGE",64000.0,"debt_consolidation","IL",17.63,0,48.7,28,0,19,"not verified"
11000,"36 months",18.85,2,"MORTGAGE",146000.0,"debt_consolidation","VA",6.51,1,65.3,18,1,5,"verified"
6400,"36 months",18.85,10,"MORTGAGE",200000.0,"small_business","FL",2.65,1,67.2,40,0,21,"verified"
20000,"60 months",22.700000000000003,9,"RENT",48000.0,"debt_consolidation","GA",27.0,0,84.4,10,1,14,"verified"
15000,"36 months",12.35,10,"MORTGAGE",42000.0,"debt_consolidation","MD",23.23,1,21.8,41,0,11,"not verified"
28000,"36 months",17.56,8,"RENT",103000.0,"credit_card","HI",12.49,0,92.4,30,0,23,"verified"
10000,"60 months",18.85,10,"RENT",110000.0,"moving","NJ",2.87,1,23.900000000000002,19,0,23,"verified"
23350,"60 months",16.78,5,"MORTGAGE",65000.0,"debt_consolidation","IL",20.490000000000002,0,57.6,52,0,13,"verified"
8800,"36 months",15.22,2,"MORTGAGE",35000.0,"credit_card","MI",23.69,0,75.10000000000001,20,0,11,"not verified"
6000,"36 months",18.25,5,"RENT",78500.0,"debt_consolidation","CA",16.14,0,45.1,28,0,16,"verified"
5500,"36 months",15.22,4,"RENT",28000.0,"debt_consolidation","NY",11.27,0,85.30000000000001,15,0,8,"not verified"
9500,"36 months",13.68,10,"MORTGAGE",52000.0,"debt_consolidation","WI",7.38,0,86.0,17,0,32,"not verified"
19000,"36 months",11.55,7,"MORTGAGE",73363.0,"credit_card","OH",22.0,0,93.2,42,0,12,"verified"
25975,"60 months",25.28,10,"MORTGAGE",58000.0,"debt_consolidation","TX",22.54,0,49.300000000000004,31,0,13,"verified"
15200,"60 months",15.88,10,"MORTGAGE",42866.0,"credit_card","TN",16.32,0,31.8,28,0,20,"verified"
7000,"36 months",20.31,7,"RENT",23360.0,"car","TN",23.07,0,18.2,35,1,16,"not verified"
32000,"36 months",9.71,10,"MORTGAGE",90900.0,"debt_consolidation","CA",28.25,0,33.300000000000004,35,1,29,"verified"
22000,"60 months",21.150000000000002,8,"MORTGAGE",79000.0,"credit_card","GA",16.54,0,96.1,18,0,10,"verified"
15575,"36 months",22.200000000000003,5,"OWN",66894.0,"small_business","CA",11.540000000000001,0,76.60000000000001,25,1,24,"verified"
18000,"60 months",20.8,6,"RENT",125000.0,"credit_card","FL",23.990000000000002,0,67.0,29,0,11,"verified"
15000,"36 months",19.52,2,"MORTGAGE",55000.0,"credit_card","OH",19.02,0,86.0,19,1,10,"not verified"
19500,"60 months",24.5,10,"RENT",59000.0,"debt_consolidation","MO",19.57,0,81.10000000000001,35,0,11,"verified"
5400,"36 months",18.25,6,"OWN",60000.0,"vacation","RI",12.06,0,27.400000000000002,34,0,13,"verified"
7000,"36 months",15.88,7,"RENT",180000.0,"credit_card","CA",10.96,0,31.8,27,0,33,"verified"
12000,"36 months",13.68,10,"RENT",60000.0,"debt_consolidation","CA",12.02,0,92.9,14,0,12,"not verified"
10625,"36 months",12.35,2,"MORTGAGE",44000.0,"credit_card","NV",20.32,0,46.40000000000001,21,0,7,"not verified"
5600,"36 months",17.56,3,"MORTGAGE",60000.0,"other","MN",8.540000000000001,0,76.60000000000001,9,0,4,"not verified"
8500,"36 months",10.64,4,"MORTGAGE",120000.0,"debt_consolidation","TX",12.040000000000001,0,49.40000000000001,11,0,11,"not verified"
10000,"36 months",14.33,6,"RENT",50000.0,"credit_card","CA",17.64,0,37.1,14,0,5,"not verified"
18000,"36 months",15.22,4,"RENT",45000.0,"debt_consolidation","CA",22.77,0,84.7,10,0,16,"not verified"
33000,"36 months",9.71,0,"RENT",75000.0,"car","DE",11.040000000000001,0,0.0,14,0,7,"verified"
12800,"36 months",15.88,6,"RENT",48500.0,"debt_consolidation","WA",23.46,0,74.8,10,1,8,"not verified"
5000,"36 months",18.25,2,"OWN",18000.0,"debt_consolidation","FL",30.85,0,16.400000000000002,20,0,21,"verified"
9000,"36 months",12.35,10,"MORTGAGE",49000.0,"credit_card","MA",20.87,0,70.10000000000001,29,1,16,"not verified"
15000,"60 months",16.78,7,"RENT",46080.0,"credit_card","AK",16.56,0,71.10000000000001,19,1,8,"verified"
12000,"36 months",11.55,5,"MORTGAGE",40000.0,"debt_consolidation","WI",12.540000000000001,0,52.7,22,0,10,"not verified"
30000,"60 months",16.78,10,"MORTGAGE",75000.0,"debt_consolidation","MI",11.66,1,36.9,23,0,16,"verified"
18000,"36 months",9.71,10,"RENT",65000.0,"debt_consolidation","MI",21.64,0,43.1,34,0,17,"not verified"
20000,"36 months",10.64,0,"MORTGAGE",122000.0,"debt_consolidation","KY",20.16,0,28.400000000000002,34,0,18,"verified"
8875,"36 months",9.71,3,"MORTGAGE",50000.0,"debt_consolidation","MA",9.05,0,57.90000000000001,23,0,13,"not verified"
6000,"36 months",16.78,10,"RENT",46000.0,"debt_consolidation","CA",26.73,0,92.5,14,0,30,"not verified"
16000,"36 months",7.9,10,"MORTGAGE",65000.0,"debt_consolidation","CO",27.560000000000002,0,30.400000000000002,28,0,20,"verified"
15000,"36 months",10.64,10,"MORTGAGE",108000.0,"credit_card","WA",7.54,0,74.10000000000001,17,0,18,"verified"
